system_id,latitude,longitude,elevation_m,azimuth,tilt
11688,41.132367,-73.78922,0.0,225.0,28.0
11691,38.768829,-121.33629,38.27200699,180.0,20.0
11692,32.788736,-116.90487,0.0,180.0,25.0
11694,37.270543,-122.02305,125.7341232,135.0,8.0
11696,37.270543,-122.02305,0.0,135.0,24.0
11697,33.053092,-117.26855,0.0,180.0,22.0
11699,37.895695,-122.11785,0.0,225.0,1.0
11701,37.714179,-121.92567,0.0,180.0,17.0
11705,42.457201,-71.37478,0.0,180.0,25.0
11707,37.527237,-121.9679,0.0,225.0,18.0
11710,39.440152,-84.22175,234.6027832,180.0,1.0
11714,37.714179,-121.92567,0.0,0.0,17.0
11715,32.7991,-116.97334,128.4884338,225.0,20.0
11718,47.68382,-122.30122,0.0,180.0,12.9
11721,38.588301,-88.03692,156.0935516,180.0,33.0
11722,37.932123,-121.70381,0.0,0.0,1.0
11723,43.797116,-91.21141,200.6079865,180.0,22.0
11728,33.673468,-118.00243,0.0,180.0,1.0
11729,45.081266,-93.01146,0.0,225.0,17.5
11734,37.65778,-121.73011,0.0,180.0,20.0
11735,37.562218,-121.99433,18.64838982,90.0,1.0
11738,37.39324,-121.96066,0.0,135.0,18.0
11739,45.054551,-92.82581,0.0,180.0,27.0
11740,36.106698,-79.145508,0.0,180.0,14.0
11741,42.904258,-78.65519,0.0,270.0,1.0
11744,40.759156,-82.51118,0.0,180.0,46.0
11745,37.515014,-121.92916,42.90515137,225.0,20.0
11747,43.087613,-77.6352,161.1211548,135.0,22.0
11749,32.961014,-117.1251,0.0,225.0,37.0
11750,38.484747,-121.4024,0.0,225.0,18.0
11751,32.946776,-117.21918,60.7910614,225.0,20.0
11752,33.828366,-118.18235,0.0,180.0,14.0
11754,38.460594,-122.6422,0.0,225.0,22.0
11756,40.278086,-111.71067,0.0,180.0,1.0
11758,37.551586,-122.32773,0.0,225.0,28.0
11761,40.728901,-74.26821,64.63539124,135.0,22.0
11762,40.843012,-111.90581,0.0,180.0,32.0
11763,42.452895,-71.21619,0.0,180.0,1.0
11767,37.213624,-121.85671,84.60569763,90.0,16.0
11769,35.045886,-85.72513,309.7019653,0.0,1.0
11770,39.535285,-87.35222,0.0,0.0,35.0
11771,33.097841,-117.26744,0.0,225.0,13.0
11772,40.864757,-73.62609,0.0,180.0,10.0
11776,33.762117,-117.81828,52.36887741,225.0,19.0
11777,38.797424,-77.39237,104.1178818,180.0,40.0
11779,32.973645,-117.03701,162.7724609,225.0,30.0
11780,42.412094,-72.10443,0.0,180.0,35.0
11781,38.768829,-121.33629,38.27200699,180.0,20.0
11782,32.918035,-117.08438,0.0,225.0,15.0
11785,33.692876,-117.25038,476.3545227,225.0,23.0
11787,37.804064,-121.91202,0.0,135.0,15.0
11788,44.641974,-73.13469,0.0,90.0,1.0
11792,37.270543,-122.02305,0.0,135.0,1.0
11795,37.436451,-121.89438,0.0,0.0,15.0
11797,37.37714,-122.12412,0.0,180.0,18.0
11798,33.097841,-117.26744,0.0,180.0,21.0
11800,29.643479,-98.429473,319.7044678,180.0,34.0
11802,42.457201,-71.37478,38.37024689,180.0,1.0
11803,33.053092,-117.26855,0.0,225.0,1.0
11810,32.953656,-117.036345,157.6535645,180.0,32.0
11812,32.856447,-117.21143,0.0,180.0,24.0
11814,42.457201,-71.37478,0.0,180.0,45.0
11817,32.918035,-117.08438,251.0433807,135.0,18.0
11821,32.856447,-117.21143,0.0,270.0,21.0
11822,39.647598,-74.95927,0.0,225.0,35.0
11823,33.035844,-116.8513,0.0,180.0,30.0
11824,37.68973,-121.89244,0.0,270.0,18.0
11827,37.228594,-121.98396,0.0,90.0,27.0
11831,21.284,-157.79925,61.62408829,135.0,20.0
11832,40.60787,-74.08991,0.0,180.0,19.0
11834,40.766589,-82.51869,0.0,180.0,35.0
11835,42.457201,-71.37478,38.37024689,180.0,45.0
11837,37.932123,-121.70381,0.0,180.0,18.0
11838,32.946776,-117.21918,0.0,180.0,1.0
11840,37.674431,-122.08883,0.0,0.0,20.0
11841,41.011324,-73.84152,66.45749664,180.0,1.0
11844,33.097841,-117.26744,0.0,225.0,9.0
11848,33.714889,-117.7633,62.85818863,135.0,20.0
11853,45.019315,-93.24304,0.0,180.0,39.0
11857,33.022384,-117.10694,0.0,180.0,22.0
11864,37.714179,-121.92567,0.0,135.0,1.0
11865,37.137595,-121.66211,0.0,225.0,1.0
11867,42.419496,-71.15635,19.09949684,180.0,15.0
11870,45.707153,-110.9878,0.0,180.0,38.0
11875,37.515014,-121.92916,0.0,90.0,25.0
11876,37.436451,-121.89438,0.0,135.0,18.0
11879,42.457201,-71.37478,0.0,225.0,45.0
11881,37.257643,-121.89072,0.0,225.0,1.0
11882,30.216108,-97.85828,0.0,180.0,27.0
11883,34.063645,-117.89743,0.0,180.0,16.0
11885,39.963322,-105.15053,1652.250977,225.0,27.0
11886,38.768829,-121.33629,38.27200699,180.0,20.0
11892,37.720931,-122.44241,0.0,0.0,1.0
11893,39.177383,-120.14607,0.0,135.0,1.0
11894,39.299405,-120.95144,0.0,180.0,1.0
11895,42.904258,-78.65519,0.0,225.0,1.0
11896,38.607756,-121.18367,0.0,180.0,22.26
11897,37.65778,-121.73011,190.5894623,90.0,22.0
11900,36.831723,-119.83198,0.0,180.0,15.0
11902,37.270543,-122.02305,0.0,270.0,20.0
11906,30.818441,-93.270034,0.0,180.0,31.0
11908,33.261748,-117.01027,0.0,180.0,1.0
11911,42.419496,-71.15635,0.0,180.0,40.0
11912,38.778243,-77.18562,0.0,180.0,30.0
11913,33.022384,-117.10694,0.0,135.0,21.0
11914,40.744646,-111.81123,1528.723877,180.0,20.0
11919,32.973645,-117.03701,0.0,180.0,1.0
11921,33.122029,-117.15605,290.0811462,180.0,1.0
11924,37.444879,-122.26253,0.0,225.0,30.0
11927,34.481172,-118.42821,0.0,270.0,1.0
11928,32.80225,-117.02431,0.0,0.0,1.0
11929,37.350091,-122.03602,0.0,180.0,19.0
11930,38.821753,-77.29293,0.0,180.0,22.0
11933,42.506362,-71.20008,0.0,225.0,18.0
11936,41.053182,-73.77672,0.0,90.0,0.0
11937,40.053511,-75.18858,0.0,135.0,10.0
11939,37.299474,-121.75446,0.0,0.0,15.0
11940,33.868314,-118.06754,0.0,270.0,14.0
11943,37.702063,-122.07934,0.0,180.0,30.0
11944,30.216108,-97.85828,236.9563904,180.0,22.6
11946,26.914393,-82.04106,0.0,135.0,1.0
11947,43.214613,-77.70626,124.6604919,225.0,34.0
11949,33.022384,-117.10694,0.0,225.0,17.0
11952,42.457201,-71.37478,38.37024689,180.0,45.0
11955,32.945419,-117.126151,0.0,180.0,1.0
11957,33.495343,-117.07657,0.0,225.0,23.0
11958,37.770937,-122.44276,0.0,225.0,45.0
11960,33.097841,-117.26744,24.86873055,225.0,10.0
11964,37.295092,-121.89649,0.0,180.0,23.0
11967,42.457201,-71.37478,0.0,225.0,45.0
11969,33.026742,-117.27816,0.0,225.0,20.0
11970,39.535285,-87.35222,148.8011169,180.0,1.0
11971,42.457201,-71.37478,38.37024689,180.0,1.0
11976,32.946776,-117.21918,0.0,135.0,23.0
11980,33.022384,-117.10694,181.1493378,225.0,25.0
11985,33.035844,-116.8513,0.0,270.0,1.0
11986,42.646942,-71.1513,0.0,225.0,10.0
11987,42.457201,-71.37478,0.0,225.0,1.0
11988,42.457201,-71.37478,38.37024689,135.0,1.0
11990,42.646942,-71.1513,0.0,135.0,40.0
11991,37.353741,-122.08717,0.0,270.0,18.0
11995,30.1972,-97.82556,0.0,135.0,25.0
11996,34.478797,-118.65255,486.8535767,180.0,5.0
11998,39.738752,-104.408349,0.0,180.0,24.0
12001,37.213624,-121.85671,0.0,270.0,23.0
12005,32.662563,-116.95413,0.0,90.0,1.0
12006,42.318695,-71.42344,57.64004517,135.0,32.0
12007,38.922478,-77.2566,0.0,90.0,30.0
12012,37.69768,-122.02503,123.4736252,0.0,20.0
12014,37.307742,-121.99976,63.23207474,90.0,15.0
12015,33.213309,-117.21474,0.0,180.0,20.0
12016,36.831723,-119.83198,0.0,135.0,18.0
12017,32.914346,-117.14116,0.0,180.0,18.4
12019,32.914346,-117.14116,0.0,135.0,1.0
12020,29.760833,-95.81104,0.0,135.0,1.0
12021,38.817993,-121.2631,53.17626572,225.0,1.0
12023,34.122658,-118.11296,0.0,180.0,20.0
12024,21.459206,-158.0116,0.0,90.0,1.0
12028,33.581533,-117.72474,0.0,135.0,20.0
12030,21.284,-157.79925,61.62408829,225.0,5.95
12032,34.001159,-84.01487,0.0,180.0,1.0
12035,37.213624,-121.85671,0.0,135.0,18.0
12039,33.828366,-118.18235,0.0,180.0,14.0
12040,32.961014,-117.1251,0.0,180.0,22.0
12043,33.195354,-117.28232,0.0,270.0,20.0
12046,43.797116,-91.21141,200.6079865,180.0,27.0
12048,38.860247,-77.09627,54.5343132,90.0,10.0
12051,35.797882,-78.79702,139.4195251,180.0,21.0
12052,32.741256,-117.0951,99.52687836,225.0,10.0
12053,32.761801,-117.01273,0.0,225.0,16.0
12055,45.49106,-122.80359,0.0,180.0,1.0
12058,33.792687,-117.79975,0.0,225.0,17.0
12060,33.053092,-117.26855,107.1267166,135.0,18.0
12061,33.975263,-118.35558,0.0,90.0,18.0
12062,42.457201,-71.37478,38.37024689,180.0,1.0
12064,32.973645,-117.03701,162.7724609,180.0,20.0
12067,41.499202,-81.55434,301.6975403,270.0,23.0
12068,37.316983,-121.93555,41.46556473,180.0,19.0
12072,33.022384,-117.10694,181.1493378,225.0,15.0
12073,33.878981,-117.89325,0.0,225.0,1.0
12078,37.551586,-122.32773,0.0,225.0,18.0
12082,42.457201,-71.37478,0.0,180.0,45.0
12083,33.022384,-117.10694,0.0,180.0,1.0
12084,37.289642,-121.98311,0.0,180.0,22.0
12085,34.265003,-118.77177,0.0,180.0,20.0
12087,42.457201,-71.37478,0.0,180.0,18.5
12088,37.278843,-121.95446,0.0,0.0,1.0
12089,41.725288,-93.60475,0.0,225.0,30.0
12090,40.090453,-105.262978,0.0,90.0,30.0
12091,42.457201,-71.37478,0.0,180.0,22.0
12095,32.961014,-117.1251,0.0,180.0,1.0
12098,39.95645,-86.00872,251.470047,180.0,16.0
12099,32.873849,-116.90477,129.0788422,45.0,30.0
12100,37.244426,-121.83246,51.05927277,0.0,1.0
12134,37.137595,-121.66211,107.4387894,135.0,18.4
12141,38.999759,-77.10185,92.503685,90.0,1.0
12161,42.595491,-71.3544,43.08018112,90.0,45.0
12184,32.742892,-117.12774,103.8360977,225.0,1.0
12197,44.915413,-93.48443,289.8036194,180.0,18.4
12202,33.639994,-117.60351,282.7453613,225.0,18.0
12221,40.11597,-74.32251,49.5624733,180.0,36.0
12233,38.716874,-121.3698,33.80482864,135.0,1.0
12274,37.43,-122.11,2.335531473,225.0,20.0
12280,42.452895,-71.21619,55.38303757,180.0,1.0
12294,33.022384,-117.10694,181.1493378,135.0,21.0
12308,32.719601,-117.16246,22.42172241,180.0,1.0
12325,38.951924,-76.946751,24.38163567,180.0,20.0
12333,34.209407,-118.57735,241.713028,135.0,1.0
12459,33.903803,-117.60221,163.157074,270.0,20.0
